zip_code,state,area_code,population
46075,IN,317,2913
46076,IN,765,1696
46077,IN,317,24512
46103,IN,317,159
46104,IN,765,970
46105,IN,765,1928
46106,IN,317,5928
46107,IN,317,12774
46110,IN,317,500
46111,IN,317,322
46112,IN,317,33662
46113,IN,317,14063
46115,IN,317,1933
46117,IN,317,671
46118,IN,317,5015
46120,IN,765,5954
46121,IN,765,5276
46122,IN,317,14671
46123,IN,317,31754
46124,IN,812,8127
46125,IN,765,51
46126,IN,317,4668
46127,IN,765,416
46128,IN,765,1949
46130,IN,317,2508
46131,IN,317,31036
46133,IN,765,816
46135,IN,765,20992
46140,IN,317,38543
46142,IN,317,30413
46143,IN,317,48555
46144,IN,765,211
46146,IN,765,117
46147,IN,765,3264
46148,IN,765,5097
46149,IN,317,1890
46150,IN,765,764
46151,IN,765,30921
46155,IN,765,103
46156,IN,765,1470
46157,IN,317,3639
46158,IN,317,23053
46160,IN,812,6421
46161,IN,765,2655
46162,IN,317,458
46163,IN,317,11963
46164,IN,317,3957
46165,IN,765,1498
46166,IN,765,2306
46167,IN,317,6336
46168,IN,317,30309
46171,IN,765,1695
46172,IN,765,2427
46173,IN,765,11190
46175,IN,765,597
46176,IN,317,27816
46180,IN,317,1028
46181,IN,317,4832
46182,IN,765,1927
46183,IN,317,82
46184,IN,317,11806
46186,IN,765,1753
46201,IN,317,30962
46202,IN,317,16335
46203,IN,317,38950
46204,IN,317,5125
46205,IN,317,25356
46208,IN,317,22239
46214,IN,317,24306
46216,IN,317,1697
46217,IN,317,29358
46218,IN,317,29028
46219,IN,317,33930
46220,IN,317,34830
46221,IN,317,26393
46222,IN,317,34044
46224,IN,317,35094
46225,IN,317,7319
46226,IN,317,43904
46227,IN,317,57086
46228,IN,317,14755
46229,IN,317,27262
46231,IN,317,10440
46234,IN,317,24810
46235,IN,317,30825
46236,IN,317,27294
46237,IN,317,39624
46239,IN,317,25345
46240,IN,317,18731
46241,IN,317,30670
46250,IN,317,18546
46254,IN,317,38095
46256,IN,317,23647
46259,IN,317,11617
46260,IN,317,32406
46268,IN,317,24965
46278,IN,317,8197
46280,IN,317,6793
46290,IN,317,170
46301,IN,219,669
46303,IN,219,14170
46304,IN,219,24207
46307,IN,219,60619
46310,IN,219,13565
46311,IN,219,20816
46312,IN,219,29698
46319,IN,219,18404
46320,IN,219,15508
46321,IN,219,23603
46322,IN,219,23727
46323,IN,219,22743
46324,IN,219,23165
46327,IN,219,12153
46340,IN,219,1068
46341,IN,219,10426
46342,IN,219,31244
46345,IN,317,249
46346,IN,317,1423
46347,IN,219,4760
46348,IN,219,1045
46349,IN,219,3336
46350,IN,219,43650
46356,IN,219,17524
46360,IN,219,43625
46365,IN,219,1068
46366,IN,219,5791
46368,IN,219,38691
46371,IN,317,3599
46373,IN,219,13859
46374,IN,219,1012
46375,IN,219,23820
46376,IN,219,398
46377,IN,219,386
46379,IN,219,202
46381,IN,219,235
46382,IN,219,2108
46383,IN,219,39687
46385,IN,219,38866
46390,IN,219,2796
46391,IN,219,9726
46392,IN,219,7957
46393,IN,219,399
46394,IN,219,12258
46402,IN,219,6726
46403,IN,219,12601
46404,IN,219,17326
46405,IN,219,11746
46406,IN,219,9900
46407,IN,219,12656
46408,IN,219,17030
46409,IN,219,8932
46410,IN,219,38340
46501,IN,574,3856
46502,IN,317,115
46504,IN,574,3413
46506,IN,574,10070
46507,IN,574,9128
46508,IN,574,217
46510,IN,260,3631
46511,IN,574,4435
46514,IN,574,40263
46516,IN,574,33501
46517,IN,574,23764
46524,IN,574,2326
46526,IN,574,30671
46528,IN,574,26104
46530,IN,317,30614
46531,IN,317,1458
46532,IN,574,1905
46534,IN,574,11263
46536,IN,574,3445
46537,IN,317,433
46538,IN,574,3867
46539,IN,574,2298
46540,IN,574,11702
46542,IN,574,4198
46543,IN,574,3654
46544,IN,574,30759
46545,IN,574,25082
46550,IN,574,12311
46552,IN,574,6834
46553,IN,574,3428
46554,IN,574,4942
46555,IN,574,2835
46556,IN,317,7314
46561,IN,574,13343
46562,IN,574,4788
46563,IN,574,23599
46565,IN,260,7950
46567,IN,574,9405
46570,IN,574,1060
46571,IN,260,5532
46573,IN,574,3565
46574,IN,574,8339
46580,IN,317,21338
46582,IN,574,12378
46590,IN,317,4908
46595,IN,317,163
46601,IN,574,6090
46613,IN,574,10893
46614,IN,574,29573
46615,IN,574,14609
46616,IN,574,5667
46617,IN,574,9601
46619,IN,317,21408
46628,IN,317,25650
46635,IN,317,6654
46637,IN,574,15314
46701,IN,260,7979
46702,IN,260,2304
46703,IN,260,18029
46704,IN,317,60
46705,IN,260,1583
46706,IN,260,18630
46710,IN,260,4679
46711,IN,260,7698
46714,IN,260,14645
46721,IN,260,5058
46723,IN,260,7692
46725,IN,260,23080
46730,IN,260,1381
46731,IN,260,559
46732,IN,260,3169
46733,IN,260,18777
46737,IN,260,7068
46738,IN,260,7918
46740,IN,260,4060
46741,IN,317,4647
46742,IN,260,3488
46743,IN,260,1971
46745,IN,317,1841
46746,IN,260,4036
46747,IN,260,2693
46748,IN,260,5134
46750,IN,260,27221
46755,IN,260,15062
46759,IN,765,652
46760,IN,260,1382
46761,IN,260,12039
46763,IN,317,1631
46764,IN,260,1497
46765,IN,260,5341
46766,IN,260,685
46767,IN,260,8564
46770,IN,260,2716
46771,IN,317,105
46772,IN,260,3411
46773,IN,260,3662
46774,IN,260,16008
46776,IN,260,1484
46777,IN,260,6259
46779,IN,260,2166
46781,IN,260,793
46783,IN,260,6396
46784,IN,317,2236
46785,IN,260,1542
46786,IN,317,102
46787,IN,260,3893
46788,IN,260,3260
46791,IN,260,918
46792,IN,260,3499
46793,IN,260,4292
46794,IN,260,1587
46795,IN,260,5608
46797,IN,260,3957
46798,IN,260,1661
46799,IN,317,212
46802,IN,260,11086
46803,IN,260,9758
46804,IN,260,27245
46805,IN,260,21306
46806,IN,260,23560
46807,IN,260,16072
46808,IN,260,19309
46809,IN,260,8947
46814,IN,260,12281
46815,IN,260,26522
46816,IN,260,18116
46818,IN,260,18790
46819,IN,260,8765
46825,IN,260,27931
46835,IN,317,33604
46845,IN,317,22117
46901,IN,765,37633
46902,IN,765,35697
46910,IN,574,3360
46911,IN,765,1439
46913,IN,765,1329
46914,IN,765,4908
46915,IN,765,679
46917,IN,574,1853
46919,IN,765,2390
46920,IN,765,1045
46922,IN,317,61
46923,IN,765,8048
46926,IN,765,1708
46928,IN,765,4951
46929,IN,574,3214
46930,IN,765,133
46931,IN,317,188
46932,IN,574,3448
46933,IN,765,6414
46936,IN,765,5922
46938,IN,765,3200
46939,IN,574,2101
46940,IN,765,2548
46941,IN,260,1125
46943,IN,317,247
46946,IN,317,136
46947,IN,574,28866
46950,IN,574,643
46951,IN,574,2170
46952,IN,765,20308
46953,IN,765,24177
46957,IN,765,558
46958,IN,765,460
46959,IN,317,231
46960,IN,574,1218
46961,IN,317,99
46962,IN,260,9728
46967,IN,317,98
46968,IN,317,73
46970,IN,765,23766
46974,IN,765,1699
46975,IN,574,14691
46978,IN,574,2059
46979,IN,765,4733
46982,IN,260,2573
46984,IN,765,224
46985,IN,574,1441
46986,IN,765,1915
46987,IN,765,776
46988,IN,574,823
46989,IN,765,5195
46990,IN,260,801
46991,IN,765,1797
46992,IN,260,16759
46994,IN,574,2684
46996,IN,574,7139
46998,IN,317,112
47001,IN,812,10422
47003,IN,765,1040
47006,IN,812,11727
47010,IN,765,306
47011,IN,812,1277
47012,IN,765,10188
47016,IN,765,793
47017,IN,812,507
47018,IN,812,4275
47020,IN,812,1309
47022,IN,812,3358
47023,IN,812,1636
47024,IN,765,3226
47025,IN,812,22932
47030,IN,765,1636
47031,IN,812,5368
47032,IN,812,3289
47034,IN,812,158
47035,IN,812,233
47036,IN,812,1023
47037,IN,812,4333
47038,IN,812,1504
47040,IN,812,5480
47041,IN,812,6125
47042,IN,812,4504
47043,IN,812,5250
47060,IN,812,6448
47102,IN,812,7255
47104,IN,812,41
47106,IN,812,4718
47108,IN,812,2463
47110,IN,812,350
47111,IN,812,14533
47112,IN,812,16722
47114,IN,812,399
47115,IN,812,2622
47116,IN,812,805
47117,IN,812,4429
47118,IN,812,3502
47119,IN,812,10911
47120,IN,812,938
47122,IN,812,9979
47123,IN,812,189
47124,IN,812,4264
47125,IN,812,1658
47126,IN,812,4250
47129,IN,812,19527
47130,IN,812,44722
47135,IN,812,1372
47136,IN,812,4178
47137,IN,812,1421
47138,IN,812,4373
47140,IN,812,2669
47141,IN,812,1668
47142,IN,812,1174
47143,IN,812,3015
47145,IN,812,1998
47147,IN,812,945
47150,IN,812,47472
47160,IN,812,93
47161,IN,812,3735
47162,IN,812,829
47163,IN,812,1746
47164,IN,812,3779
47165,IN,812,6438
47166,IN,812,1302
47167,IN,812,15014
47170,IN,812,14795
47172,IN,812,16059
47175,IN,812,909
47177,IN,812,1221
47201,IN,812,41662
47203,IN,812,25806
47220,IN,812,5652
47223,IN,812,1490
47224,IN,812,636
47226,IN,317,202
47227,IN,812,1598
47229,IN,812,3231
47230,IN,812,2029
47231,IN,812,1167
47232,IN,812,2839
47234,IN,765,1379
47235,IN,812,1784
47240,IN,812,20832
47243,IN,812,5951
47244,IN,812,786
47246,IN,812,4342
47247,IN,317,156
47250,IN,812,21944
47260,IN,812,1911
47263,IN,317,236
47264,IN,812,1428
47265,IN,812,20911
47270,IN,812,807
47272,IN,765,2041
47273,IN,812,1849
47274,IN,812,28770
47280,IN,812,813
47281,IN,812,1324
47282,IN,812,289
47283,IN,812,3386
47302,IN,765,27592
47303,IN,765,25365
47304,IN,765,30516
47305,IN,765,4106
47306,IN,765,6189
47320,IN,765,4134
47324,IN,317,138
47325,IN,765,667
47326,IN,260,2295
47327,IN,765,4597
47330,IN,765,5755
47331,IN,765,23429
47334,IN,765,3263
47335,IN,765,761
47336,IN,765,3807
47337,IN,765,203
47338,IN,765,2827
47339,IN,765,669
47340,IN,765,2914
47341,IN,765,2283
47342,IN,765,2693
47344,IN,765,140
47345,IN,765,1448
47346,IN,765,4082
47348,IN,765,9828
47351,IN,765,471
47352,IN,765,965
47353,IN,765,5879
47354,IN,765,1129
47355,IN,765,2885
47356,IN,765,5781
47357,IN,765,1215
47358,IN,765,996
47359,IN,765,3143
47360,IN,765,1546
47361,IN,765,135
47362,IN,765,30243
47367,IN,317,191
47368,IN,765,2845
47369,IN,260,1343
47371,IN,260,12226
47373,IN,765,2226
47374,IN,765,46875
47380,IN,765,2004
47381,IN,765,145
47382,IN,317,200
47383,IN,765,2960
47384,IN,765,2000
47385,IN,765,1612
47386,IN,765,1231
47387,IN,765,726
47388,IN,765,384
47390,IN,765,5310
47393,IN,765,1704
47394,IN,765,8470
47396,IN,765,7030
47401,IN,812,41011
47403,IN,812,30955
47404,IN,812,21026
47405,IN,812,4427
47406,IN,812,4730
47408,IN,812,24776
47420,IN,317,135
47421,IN,812,27831
47424,IN,812,9525
47427,IN,812,1093
47429,IN,812,7986
47431,IN,812,1366
47432,IN,812,4537
47433,IN,812,4025
47434,IN,812,76
47436,IN,812,1663
47437,IN,317,123
47438,IN,812,4798
47441,IN,812,9269
47443,IN,812,1233
47446,IN,812,9990
47448,IN,812,7505
47449,IN,812,413
47451,IN,812,1228
47452,IN,812,5359
47453,IN,812,498
47454,IN,812,7688
47455,IN,812,124
47456,IN,765,1200
47457,IN,812,134
47458,IN,812,36
47459,IN,812,3795
47460,IN,812,11471
47462,IN,812,4871
47464,IN,812,198
47465,IN,812,750
47467,IN,317,72
47468,IN,812,1250
47469,IN,812,1749
47470,IN,812,1735
47471,IN,812,2727
47501,IN,812,17535
47512,IN,812,3981
47513,IN,812,1841
47514,IN,812,1559
47515,IN,812,965
47516,IN,812,1249
47519,IN,812,513
47520,IN,812,3267
47521,IN,812,927
47522,IN,812,246
47523,IN,812,3435
47524,IN,812,605
47525,IN,812,382
47527,IN,812,1897
47528,IN,812,476
47529,IN,812,1042
47531,IN,812,1004
47532,IN,812,4627
47535,IN,812,566
47536,IN,812,40
47537,IN,812,826
47541,IN,812,1224
47542,IN,812,9622
47546,IN,812,21009
47550,IN,812,854
47551,IN,812,649
47552,IN,812,182
47553,IN,812,8495
47557,IN,812,1432
47558,IN,812,4406
47561,IN,812,1588
47562,IN,812,4658
47564,IN,812,1352
47567,IN,812,6021
47568,IN,812,834
47574,IN,812,148
47575,IN,812,976
47576,IN,812,388
47577,IN,812,1143
47578,IN,812,776
47579,IN,812,2659
47580,IN,812,289
47581,IN,812,3883
47584,IN,812,179
47585,IN,812,592
47586,IN,812,10932
47588,IN,812,698
47590,IN,812,713
47591,IN,812,26770
47596,IN,812,202
47597,IN,812,1023
47598,IN,812,3418
47601,IN,812,13896
47610,IN,812,5195
47611,IN,812,1257
47612,IN,812,861
47613,IN,812,2679
47615,IN,812,1611
47616,IN,812,364
47619,IN,812,1696
47620,IN,812,13427
47630,IN,812,34423
47631,IN,812,2042
47633,IN,812,2542
47634,IN,812,2382
47635,IN,812,5671
47637,IN,812,1507
47638,IN,812,3577
47639,IN,812,4069
47640,IN,812,1089
47648,IN,812,4373
47649,IN,812,1402
47654,IN,812,70
47660,IN,812,4934
47665,IN,812,3637
47666,IN,812,1447
47670,IN,812,12352
47683,IN,812,210
47708,IN,812,439
47710,IN,812,19527
47711,IN,812,31457
47712,IN,812,26012
47713,IN,812,11032
47714,IN,812,34107
47715,IN,812,27063
47720,IN,812,17413
47725,IN,812,15851
47802,IN,812,34532
47803,IN,812,21102
47804,IN,812,11020
47805,IN,812,12852
47807,IN,812,13045
47809,IN,812,2687
47832,IN,765,1040
47833,IN,812,1010
47834,IN,812,19215
47836,IN,765,47
47837,IN,812,1231
47838,IN,812,4081
47840,IN,812,1500
47841,IN,812,2138
47842,IN,765,10085
47846,IN,812,638
47847,IN,765,1077
47848,IN,812,1691
47849,IN,812,496
47850,IN,812,2456
47853,IN,812,134
47854,IN,765,849
47855,IN,812,546
47857,IN,812,571
47858,IN,812,698
47859,IN,765,1066
47860,IN,765,321
47861,IN,812,616
47862,IN,765,1610
47863,IN,812,205
47865,IN,812,79
47866,IN,812,347
47868,IN,812,2937
47869,IN,812,137
47871,IN,812,220
47872,IN,765,8890
47874,IN,765,3414
47876,IN,812,394
47879,IN,812,3302
47880,IN,317,67
47881,IN,812,465
47882,IN,812,8430
47884,IN,765,229
47885,IN,812,9009
47901,IN,765,3518
47904,IN,765,16277
47905,IN,765,38910
47906,IN,765,73916
47907,IN,765,0
47909,IN,765,39373
47916,IN,765,64
47917,IN,765,491
47918,IN,765,6321
47920,IN,765,2414
47921,IN,765,1078
47922,IN,219,1623
47923,IN,765,3494
47924,IN,765,141
47925,IN,317,203
47926,IN,574,1097
47928,IN,765,2047
47929,IN,219,774
47930,IN,765,1094
47932,IN,765,5357
47933,IN,765,27937
47940,IN,765,1433
47941,IN,765,1300
47942,IN,219,660
47943,IN,219,932
47944,IN,765,3623
47946,IN,219,2044
47948,IN,219,1359
47949,IN,765,1332
47950,IN,574,912
47951,IN,219,2252
47952,IN,765,2798
47954,IN,765,2220
47955,IN,765,1088
47957,IN,219,1894
47958,IN,765,209
47959,IN,219,2822
47960,IN,574,15003
47963,IN,219,1949
47964,IN,219,122
47965,IN,765,646
47966,IN,765,461
47967,IN,765,772
47968,IN,765,982
47969,IN,765,145
47970,IN,765,2034
47971,IN,765,1865
47974,IN,765,1186
47975,IN,765,653
47977,IN,219,2206
47978,IN,219,11793
47980,IN,219,1096
47981,IN,765,849
47982,IN,317,143
47983,IN,765,347
47987,IN,765,4049
47989,IN,765,1281
47990,IN,765,1627
47991,IN,765,1070
47992,IN,765,1465
47993,IN,765,3918
47994,IN,765,476
47995,IN,219,1743
47997,IN,317,139
48001,MI,810,11986
48002,MI,810,3285
48003,MI,810,6070
48005,MI,586,5379
48006,MI,810,4007
48009,MI,248,20107
48014,MI,810,4256
48015,MI,586,8257
48017,MI,248,11805
48021,MI,586,32353
48022,MI,810,2654
48023,MI,586,5178
48025,MI,248,14543
48026,MI,586,14480
48027,MI,810,3249
48028,MI,810,1190
48030,MI,248,16422
48032,MI,810,2322
48033,MI,248,16064
48034,MI,248,12590
48035,MI,586,34788
48036,MI,586,20980
48038,MI,586,41057
48039,MI,810,7807
48040,MI,810,9956
48041,MI,810,4561
48042,MI,586,27291
48043,MI,586,16305
48044,MI,586,52289
48045,MI,586,24604
48047,MI,586,39415
48048,MI,586,7548
48049,MI,810,5582
48050,MI,586,1653
48051,MI,586,17319
48054,MI,810,7339
48059,MI,810,15123
48060,MI,810,40831
48062,MI,586,9373
48063,MI,586,4070
48064,MI,810,4107
48065,MI,586,10547
48066,MI,586,47388
48067,MI,248,24458
48069,MI,248,2526
48070,MI,248,6238
48071,MI,248,29694
48072,MI,248,14970
48073,MI,248,32798
48074,MI,810,9356
48075,MI,248,21790
48076,MI,248,25386
48079,MI,810,12304
48080,MI,586,22494
48081,MI,586,20635
48082,MI,586,16549
48083,MI,248,22507
48084,MI,248,14231
48085,MI,248,24660
48088,MI,586,22255
48089,MI,586,31978
48091,MI,586,31106
48092,MI,586,25680
48093,MI,586,23037
48094,MI,586,18028
48095,MI,586,4906
48096,MI,586,3739
48097,MI,810,5499
48098,MI,248,19582
48101,MI,313,28200
48103,MI,734,53057
48104,MI,734,38315
48105,MI,734,33905
48108,MI,734,26164
48109,MI,734,6904
48111,MI,734,42313
48114,MI,810,19702
48116,MI,810,26432
48117,MI,734,10124
48118,MI,734,12552
48120,MI,313,8274
48122,MI,313,10727
48124,MI,313,31732
48125,MI,313,21273
48126,MI,313,47465
48127,MI,313,36501
48128,MI,313,10682
48130,MI,734,14420
48131,MI,734,6764
48133,MI,734,5753
48134,MI,734,21408
48135,MI,734,27665
48137,MI,734,4796
48138,MI,734,10371
48139,MI,810,206
48140,MI,734,3095
48141,MI,313,25366
48143,MI,810,32
48144,MI,734,9952
48145,MI,734,3503
48146,MI,313,38098
48150,MI,734,27127
48152,MI,734,31173
48154,MI,734,38642
48157,MI,734,1436
48158,MI,734,7309
48159,MI,734,2582
48160,MI,734,13785
48161,MI,734,26470
48162,MI,734,29344
48164,MI,734,9175
48165,MI,248,6339
48166,MI,734,11569
48167,MI,248,21534
48168,MI,248,21781
48169,MI,734,20813
48170,MI,734,39963
48173,MI,734,12700
48174,MI,734,31515
48176,MI,734,21447
48177,MI,248,218
48178,MI,248,29320
48179,MI,734,3274
48180,MI,734,63131
48182,MI,734,21708
48183,MI,734,43182
48184,MI,734,17643
48185,MI,734,47618
48186,MI,734,36506
48187,MI,734,49148
48188,MI,734,41025
48189,MI,734,13632
48190,MI,734,107
48191,MI,734,4054
48192,MI,734,25883
48193,MI,248,15623
48195,MI,734,30047
48197,MI,734,61132
48198,MI,734,38186
48201,MI,313,12814
48202,MI,313,16603
48203,MI,313,28409
48204,MI,313,27997
48205,MI,313,44045
48206,MI,313,21954
48207,MI,313,20252
48208,MI,313,10234
48209,MI,313,32262
48210,MI,313,31017
48211,MI,313,7082
48212,MI,313,39038
48213,MI,313,27712
48214,MI,313,22759
48215,MI,313,13565
48216,MI,313,5645
48217,MI,313,8210
48218,MI,313,7903
48219,MI,313,46931
48220,MI,248,22319
48221,MI,313,38727
48223,MI,313,25336
48224,MI,313,44439
48225,MI,313,14554
48226,MI,313,5302
48227,MI,313,45380
48228,MI,313,52130
48229,MI,313,9556
48230,MI,313,16976
48233,MI,313,0
48234,MI,313,36140
48235,MI,313,45063
48236,MI,313,30607
48237,MI,248,29319
48238,MI,313,31743
48239,MI,313,35524
48240,MI,313,17722
48242,MI,734,0
48243,MI,313,0
48301,MI,248,14127
48302,MI,248,15360
48304,MI,248,16009
48306,MI,248,26691
48307,MI,248,41369
48309,MI,248,29135
48310,MI,586,42766
48312,MI,586,32720
48313,MI,586,33952
48314,MI,586,20245
48315,MI,586,26563
48316,MI,586,25404
48317,MI,586,26610
48320,MI,248,4589
48322,MI,248,31265
48323,MI,248,17708
48324,MI,248,17350
48326,MI,248,20298
48327,MI,248,21559
48328,MI,248,24960
48329,MI,248,25009
48331,MI,248,21503
48334,MI,248,18540
48335,MI,248,22398
48336,MI,248,25486
48340,MI,248,24307
48341,MI,248,17139
48342,MI,248,18407
48346,MI,248,22567
48348,MI,248,23387
48350,MI,248,7100
48353,MI,810,6481
48356,MI,248,8407
48357,MI,248,8170
48359,MI,248,8044
48360,MI,248,11651
48362,MI,248,15141
48363,MI,248,4978
48367,MI,248,4727
48370,MI,248,1685
48371,MI,248,23155
48374,MI,248,14049
48375,MI,248,21801
48377,MI,248,15244
48380,MI,248,7404
48381,MI,248,12605
48382,MI,248,21945
48383,MI,248,12701
48386,MI,248,17434
48390,MI,248,22898
48393,MI,248,16111
48397,MI,248,0
48401,MI,810,1439
48411,MI,810,156
48412,MI,810,5682
48413,MI,989,7551
48414,MI,989,2492
48415,MI,989,9471
48416,MI,810,5002
48417,MI,989,2983
48418,MI,810,4312
48419,MI,810,2740
48420,MI,810,22078
48421,MI,810,6647
48422,MI,810,6400
48423,MI,810,32708
48426,MI,989,1022
48427,MI,810,2879
48428,MI,810,5027
48429,MI,989,8944
48430,MI,810,36738
48432,MI,989,636
48433,MI,810,26497
48434,MI,989,104
48435,MI,810,2083
48436,MI,989,3764
48437,MI,810,581
48438,MI,810,6951
48439,MI,810,49209
48440,MI,810,157
48441,MI,989,4085
48442,MI,248,20669
48444,MI,810,9327
48445,MI,989,1370
48446,MI,810,30749
48449,MI,810,3147
48450,MI,810,4780
48451,MI,810,14767
48453,MI,989,5146
48454,MI,810,1324
48455,MI,810,7974
48456,MI,989,858
48457,MI,810,8436
48458,MI,810,20538
48460,MI,810,2330
48461,MI,810,8428
48462,MI,947,13266
48463,MI,810,4627
48464,MI,810,2231
48465,MI,989,629
48466,MI,810,1578
48467,MI,989,2337
48468,MI,989,1294
48469,MI,810,1245
48470,MI,989,784
48471,MI,810,5745
48472,MI,810,1912
48473,MI,810,22507
48475,MI,989,2766
48476,MI,989,577
48502,MI,810,1164
48503,MI,810,25168
48504,MI,810,30926
48505,MI,810,25710
48506,MI,810,30019
48507,MI,810,30607
48509,MI,810,9470
48519,MI,810,7465
48529,MI,810,10271
48532,MI,810,19375
48551,MI,810,0
48553,MI,810,0
48554,MI,248,0
48601,MI,989,38406
48602,MI,989,30119
48603,MI,989,26913
48604,MI,989,13074
48607,MI,989,1774
48609,MI,989,12461
48610,MI,989,3083
48611,MI,989,6554
48612,MI,989,9259
48613,MI,989,1158
48614,MI,989,1376
48615,MI,989,3058
48616,MI,989,7513
48617,MI,989,8857
48618,MI,989,5393
48619,MI,989,465
48621,MI,989,1359
48622,MI,989,6491
48623,MI,989,13993
48624,MI,989,15810
48625,MI,989,13152
48626,MI,989,6078
48627,MI,248,141
48628,MI,989,1938
48629,MI,989,7854
48630,MI,248,69
48631,MI,989,4643
48632,MI,989,5125
48633,MI,989,210
48634,MI,989,4371
48635,MI,989,1573
48636,MI,989,864
48637,MI,989,3359
48638,MI,248,12922
48640,MI,989,32690
48642,MI,989,32277
48647,MI,989,4420
48649,MI,989,1576
48650,MI,989,7253
48651,MI,989,4690
48652,MI,989,1548
48653,MI,989,10293
48654,MI,989,2521
48655,MI,989,6460
48656,MI,989,4058
48657,MI,989,7981
48658,MI,989,5138
48659,MI,989,2850
48661,MI,989,10691
48662,MI,989,1594
48667,MI,989,0
48701,MI,989,1368
48703,MI,989,3238
48705,MI,989,535
48706,MI,989,40596
48708,MI,989,27262
48710,MI,248,0
48720,MI,989,1042
48721,MI,989,411
48722,MI,989,3123
48723,MI,989,12479
48724,MI,248,359
48725,MI,989,2464
48726,MI,989,6172
48727,MI,989,1269
48728,MI,989,290
48729,MI,989,1586
48730,MI,989,4716
48731,MI,989,1683
48732,MI,989,11483
48733,MI,989,1758
48734,MI,989,7444
48735,MI,989,1051
48737,MI,989,1245
48738,MI,989,1269
48739,MI,989,4043
48740,MI,989,2556
48741,MI,989,2086
48742,MI,989,1647
48743,MI,989,63
48744,MI,989,4615
48745,MI,989,1346
48746,MI,989,8528
48747,MI,989,1494
48748,MI,989,1693
48749,MI,989,1094
48750,MI,989,8846
48754,MI,989,1001
48755,MI,989,3110
48756,MI,989,4640
48757,MI,989,3817
48759,MI,989,3293
48760,MI,989,1351
48761,MI,989,1026
48762,MI,989,1139
48763,MI,989,5012
48765,MI,989,725
48766,MI,989,1270
48767,MI,989,2162
48768,MI,989,9832
48770,MI,989,1891
48801,MI,989,12923
48806,MI,989,1676
48807,MI,989,916
48808,MI,517,5178
48809,MI,616,11015
48811,MI,989,5641
48813,MI,517,21182
48815,MI,616,2259
48816,MI,248,121
48817,MI,989,6422
48818,MI,989,2407
48819,MI,517,2701
48820,MI,517,16641
48821,MI,517,5836
48822,MI,517,2714
48823,MI,517,51302
48825,MI,517,12596
48827,MI,517,15971
48829,MI,989,3254
48831,MI,989,3512
48832,MI,989,1393
48834,MI,989,2090
48835,MI,989,2680
48836,MI,517,13510
48837,MI,517,18926
48838,MI,616,17863
48840,MI,517,12501
48841,MI,989,826
48842,MI,517,20432
48843,MI,517,42931
48845,MI,989,1003
48846,MI,616,20269
48847,MI,989,6041
48848,MI,517,7789
48849,MI,616,5717
48850,MI,989,4474
48851,MI,517,2365
48852,MI,989,150
48853,MI,989,671
48854,MI,517,18598
48855,MI,517,14752
48856,MI,989,966
48857,MI,517,2453
48858,MI,989,50025
48860,MI,989,1334
48861,MI,517,1522
48864,MI,517,20148
48865,MI,616,1903
48866,MI,989,4851
48867,MI,517,28264
48870,MI,989,148
48871,MI,989,1952
48872,MI,517,7840
48873,MI,989,1615
48874,MI,989,180
48875,MI,517,10186
48876,MI,517,4014
48877,MI,989,2392
48878,MI,989,1677
48879,MI,989,18075
48880,MI,989,10669
48881,MI,616,5501
48883,MI,989,7122
48884,MI,989,4427
48885,MI,989,927
48886,MI,989,2116
48888,MI,989,6366
48889,MI,989,1322
48890,MI,517,2152
48891,MI,989,2985
48892,MI,517,4382
48893,MI,989,5212
48894,MI,989,2059
48895,MI,517,11189
48896,MI,989,154
48897,MI,269,1525
48906,MI,517,26634
48910,MI,517,34560
48911,MI,517,40111
48912,MI,517,17035
48915,MI,517,9218
48917,MI,517,32062
48933,MI,517,2530
49001,MI,269,22095
49002,MI,248,18786
49004,MI,248,15645
49006,MI,269,26455
49007,MI,269,10762
49008,MI,269,16186
49009,MI,248,42362
49010,MI,269,17374
49011,MI,269,2285
49012,MI,269,3339
49013,MI,269,5508
49014,MI,269,22127
49015,MI,269,26782
49017,MI,269,20785
49021,MI,269,6182
49022,MI,269,31814
49024,MI,269,28552
49026,MI,269,2186
49027,MI,248,161
49028,MI,517,6387
49029,MI,517,1606
49030,MI,269,2523
49031,MI,269,7884
49032,MI,269,3105
49033,MI,269,1760
49034,MI,269,2389
49036,MI,517,24868
49037,MI,248,22576
49038,MI,269,9310
49040,MI,269,3388
49042,MI,269,4892
49043,MI,269,2462
49045,MI,269,5598
49046,MI,269,7281
49047,MI,269,14805
49048,MI,269,25432
49050,MI,248,1557
49051,MI,248,2436
49052,MI,269,975
49053,MI,269,7028
49055,MI,269,6276
49056,MI,269,4016
49057,MI,269,6795
49058,MI,269,19127
49060,MI,269,1738
49061,MI,248,1622
49064,MI,269,3717
49065,MI,269,6662
49066,MI,248,722
49067,MI,269,4522
49068,MI,269,14646
49070,MI,269,2451
49071,MI,269,9174
49072,MI,269,3164
49073,MI,517,4951
49074,MI,248,149
49075,MI,248,121
49076,MI,269,4589
49078,MI,269,8902
49079,MI,269,13606
49080,MI,269,15802
49082,MI,517,6579
49083,MI,269,6961
49084,MI,248,36
49085,MI,269,23804
49087,MI,269,6126
49088,MI,269,3648
49089,MI,517,1875
49090,MI,269,13810
49091,MI,269,19872
49092,MI,517,2187
49093,MI,269,18380
